2013.00,9518.00,4286.00,5052.00,2725.00,21581.00,8.20E+9,1.50E+9,3.55E+9,9.10E+8,1.42E+10,9.20E+6,2.38E+6,4.44E+6,1.55E+6,1.76E+7,9.58E+7,4.10E+7,5.40E+7,2.62E+7,2.17E+8,1.52E+12,1.51E+12,3.01E+12,2.54E+12,8.59E+12,7.73E+11,6.80E+11,1.30E+12,1.33E+12,4.08E+12,4.13E+11,2.19E+11,9.34E+10,5.11E+10,7.77E+11
2014.00,10940.00,4623.00,5611.00,2922.00,24096.00,8.57E+9,2.70E+9,3.74E+9,8.77E+8,1.59E+10,9.96E+6,1.65E+6,4.90E+6,1.56E+6,1.81E+7,1.15E+8,4.62E+7,6.54E+7,2.89E+7,2.55E+8,1.78E+12,1.76E+12,3.46E+12,2.87E+12,9.87E+12,9.28E+11,8.34E+11,1.51E+12,1.54E+12,4.82E+12,4.51E+11,2.33E+11,8.20E+10,3.49E+10,8.01E+11
2015.00,11729.00,4960.00,6063.00,3174.00,25926.00,8.58E+9,1.89E+9,3.83E+9,8.50E+8,1.51E+10,1.02E+7,3.07E+6,5.20E+6,1.57E+6,2.01E+7,1.38E+8,5.48E+7,8.13E+7,3.27E+7,3.07E+8,2.02E+12,2.01E+12,3.90E+12,3.46E+12,1.14E+13,1.09E+12,9.81E+11,1.73E+12,1.70E+12,5.50E+12,5.02E+11,2.54E+11,9.27E+10,4.35E+10,8.92E+11
2016.00,12048.00,5097.00,6397.00,3255.00,26797.00,9.00E+9,2.33E+9,4.54E+9,1.10E+9,1.70E+10,1.09E+7,3.69E+6,6.18E+6,1.90E+6,2.27E+7,1.62E+8,6.34E+7,9.80E+7,3.65E+7,3.60E+8,2.22E+12,2.27E+12,4.28E+12,3.49E+12,1.23E+13,1.25E+12,1.14E+12,1.95E+12,1.69E+12,6.04E+12,5.55E+11,2.90E+11,1.07E+11,4.36E+10,9.95E+11
2017.00,11694.00,5001.00,6641.00,4461.00,27797.00,8.62E+9,2.80E+9,4.74E+9,1.41E+9,1.76E+10,1.06E+7,4.23E+6,6.57E+6,2.61E+6,2.40E+7,1.65E+8,6.82E+7,1.13E+8,5.12E+7,3.97E+8,2.53E+12,2.58E+12,4.26E+12,4.95E+12,1.43E+13,1.29E+12,1.20E+12,1.69E+12,2.40E+12,6.58E+12,5.52E+11,3.20E+11,1.25E+11,5.76E+10,1.05E+12
2018.00,11926.00,5062.00,6781.00,4462.00,28231.00,8.89E+9,2.86E+9,4.83E+9,1.81E+9,1.84E+10,1.12E+7,4.50E+6,6.94E+6,3.21E+6,2.58E+7,1.75E+8,7.03E+7,1.18E+8,5.25E+7,4.15E+8,2.76E+12,2.79E+12,4.56E+12,5.39E+12,1.55E+13,1.40E+12,1.37E+12,1.90E+12,2.76E+12,7.43E+12,5.51E+11,3.20E+11,1.32E+11,6.89E+10,1.07E+12
2019.00,12093.00,5277.00,6917.00,4682.00,28969.00,9.16E+9,3.86E+9,5.45E+9,2.89E+9,2.14E+10,1.17E+7,5.81E+6,7.81E+6,4.58E+6,2.99E+7,1.84E+8,7.26E+7,1.24E+8,5.42E+7,4.35E+8,3.08E+12,3.10E+12,5.05E+12,5.66E+12,1.69E+13,1.58E+12,1.55E+12,2.17E+12,3.07E+12,8.37E+12,5.98E+11,3.47E+11,1.59E+11,9.69E+10,1.20E+12
